=== Project Metadata ===
simulation_id,name,timestamp
21,Untitled Project,2025-05-31 21:49:33

=== Shape Metadata ===
shape_id,name,coords,count,collectarea,percentofstrikes,kdtreepath
269,,"(-25.715842083691996, -479.6604074084606, 4881.468005439833)",0,0.0,0.0,data/269_points.pkl
270,,"(-16.85000009999976, -563.1249925197819, 4414.743018939292)",0,0.0,0.0,data/270_points.pkl
271,,"(-16.85000009999976, -533.5777608240794, 4008.343018939292)",0,0.0,0.0,data/271_points.pkl
272,,"(-16.85000009999976, -518.6751048117178, 3656.8716844555343)",0,0.0,0.0,data/272_points.pkl
273,,"(-16.85000009999976, -489.1278731160164, 3250.4716844555346)",0,0.0,0.0,data/273_points.pkl
274,,"(-16.85000009999976, -278.3774271138543, 4877.311180529114)",0,0.0,0.0,data/274_points.pkl
275,,"(-16.85000009999976, -243.82900990902272, 4410.586180529112)",0,0.0,0.0,data/275_points.pkl
276,,"(-16.85000009999976, -212.37109937840182, 4004.186180529113)",0,0.0,0.0,data/276_points.pkl
277,,"(-16.85000009999976, -243.82900990902317, 3652.7148460453536)",0,0.0,0.0,data/277_points.pkl
278,,"(-16.85000009999976, -243.82900990902317, 3246.314846045355)",0,0.0,0.0,data/278_points.pkl
279,,"(-801.2430001000004, -1828.764055492657, 4968.667053108891)",0,0.0,0.0,
280,,"(-16.850000100004536, -463.470188649339, 4895.754978170203)",0,0.0,0.0,data/280_points.pkl
281,,"(-24.909685678049527, -432.6254438510218, 4890.27706580371)",0,0.0,0.0,data/281_points.pkl
282,,"(-24.90975915794911, -477.3201445325785, 4069.0123677803385)",0,0.0,0.0,data/282_points.pkl
283,,"(-25.40168619654969, -19.89091028675466, 4075.9906156402863)",0,0.0,0.0,data/283_points.pkl
284,,"(-16.965293127893347, -416.03849102115737, 4885.242023959534)",0,0.0,0.0,data/284_points.pkl
285,,"(-21.90500010000028, -460.3602555675525, 2844.071670956077)",0,0.0,0.0,data/285_points.pkl
286,,"(-25.71584208369177, -1197.2085952069478, 4906.854355618394)",0,0.0,0.0,data/286_points.pkl
287,,"(-25.715842083692223, -479.6604074084612, 4881.468005439835)",0,0.0,0.0,data/287_points.pkl
288,,"(-16.85000009999976, -563.1249925197822, 4414.7430189392935)",0,0.0,0.0,data/288_points.pkl
289,,"(-16.85000009999976, -533.5777608240796, 4008.343018939294)",0,0.0,0.0,data/289_points.pkl
290,,"(-16.85000009999976, -518.6751048117171, 3656.871684455536)",0,0.0,0.0,data/290_points.pkl
291,,"(-16.85000009999976, -489.1278731160164, 3250.4716844555364)",0,0.0,0.0,data/291_points.pkl
292,,"(-16.85000009999976, -278.37742711385454, 4877.3111805291155)",0,0.0,0.0,data/292_points.pkl
293,,"(-16.85000009999976, -243.82900990902317, 4410.586180529114)",0,0.0,0.0,data/293_points.pkl
294,,"(-16.85000009999976, -212.37109937840205, 4004.186180529114)",0,0.0,0.0,data/294_points.pkl
295,,"(-16.85000009999976, -243.82900990902363, 3652.7148460453564)",0,0.0,0.0,data/295_points.pkl
296,,"(-16.85000009999976, -243.82900990902363, 3246.3148460453563)",0,0.0,0.0,data/296_points.pkl
297,,"(-801.2430001000001, -1828.764055492657, 4924.9430054398335)",0,0.0,0.0,
298,,"(-16.850000100004536, -463.4701886493383, 4852.030930501148)",0,0.0,0.0,data/298_points.pkl
299,,"(-24.909685678050664, -432.6254438510218, 4846.553018134652)",0,0.0,0.0,data/299_points.pkl
300,,"(-24.90975915794843, -477.32014453257864, 4025.2883201112813)",0,0.0,0.0,data/300_points.pkl
301,,"(-25.40168619654969, -19.890910286754888, 4032.266567971229)",0,0.0,0.0,data/301_points.pkl
302,,"(-16.965293127893347, -416.0384910211575, 4841.517976290477)",0,0.0,0.0,data/302_points.pkl
303,,"(-21.905000100000507, -460.36025556755203, 2800.34762328702)",0,0.0,0.0,data/303_points.pkl
304,,"(-25.715842083692223, -1197.2085952069476, 4863.130307949337)",0,0.0,0.0,data/304_points.pkl
305,,"(-25.71584208369245, -479.66040740846074, 4837.743957770778)",0,0.0,0.0,data/305_points.pkl
306,,"(-16.85000009999976, -563.1249925197817, 4371.018971270237)",0,0.0,0.0,data/306_points.pkl
307,,"(-16.85000009999976, -533.5777608240796, 3964.618971270237)",0,0.0,0.0,data/307_points.pkl
308,,"(-16.85000009999976, -518.6751048117173, 3613.1476367864793)",0,0.0,0.0,data/308_points.pkl
309,,"(-16.85000009999976, -489.1278731160155, 3206.7476367864797)",0,0.0,0.0,data/309_points.pkl
310,,"(-16.85000009999976, -278.377427113855, 4833.587132860059)",0,0.0,0.0,data/310_points.pkl
311,,"(-16.85000009999976, -243.82900990902294, 4366.8621328600575)",0,0.0,0.0,data/311_points.pkl
312,,"(-16.85000009999976, -212.37109937840182, 3960.462132860058)",0,0.0,0.0,data/312_points.pkl
313,,"(-16.85000009999976, -243.82900990902317, 3608.9907983762987)",0,0.0,0.0,data/313_points.pkl
314,,"(-16.85000009999976, -243.82900990902294, 3202.5907983763)",0,0.0,0.0,data/314_points.pkl
315,,"(-801.2430001000001, -1828.764055492657, 4924.943005439832)",0,0.0,0.0,
316,,"(-16.850000100004536, -463.4701886493384, 4852.030930501146)",0,0.0,0.0,data/316_points.pkl
317,,"(-24.90968567805021, -432.6254438510219, 4846.553018134651)",0,0.0,0.0,data/317_points.pkl
318,,"(-24.909759157948656, -477.3201445325787, 4025.28832011128)",0,0.0,0.0,data/318_points.pkl
319,,"(-25.40168619654969, -19.890910286755116, 4032.2665679712277)",0,0.0,0.0,data/319_points.pkl
320,,"(-16.965293127893347, -416.0384910211575, 4841.517976290475)",0,0.0,0.0,data/320_points.pkl
321,,"(-21.905000100000507, -460.36025556755214, 2800.3476232870185)",0,0.0,0.0,data/321_points.pkl
322,,"(-25.71584208369154, -1197.208595206948, 4863.1303079493355)",0,0.0,0.0,data/322_points.pkl
323,,"(-25.715842083691996, -479.6604074084607, 4837.743957770776)",0,0.0,0.0,data/323_points.pkl
324,,"(-16.85000009999976, -563.1249925197823, 4371.018971270235)",0,0.0,0.0,data/324_points.pkl
325,,"(-16.85000009999976, -533.5777608240796, 3964.6189712702353)",0,0.0,0.0,data/325_points.pkl
326,,"(-16.85000009999976, -518.6751048117176, 3613.1476367864775)",0,0.0,0.0,data/326_points.pkl
327,,"(-16.85000009999976, -489.1278731160155, 3206.747636786478)",0,0.0,0.0,data/327_points.pkl
328,,"(-16.85000009999976, -278.37742711385454, 4833.587132860058)",0,0.0,0.0,data/328_points.pkl
329,,"(-16.85000009999976, -243.829009909023, 4366.862132860056)",0,0.0,0.0,data/329_points.pkl
330,,"(-16.85000009999976, -212.37109937840196, 3960.4621328600565)",0,0.0,0.0,data/330_points.pkl
331,,"(-16.85000009999976, -243.82900990902337, 3608.990798376298)",0,0.0,0.0,data/331_points.pkl
332,,"(-16.85000009999976, -243.8290099090232, 3202.5907983762986)",0,0.0,0.0,data/332_points.pkl
333,,"(-10715.0000001, -11246.0000001, 10.0000001)",2478,119440482.16800001,0.2478,

=== Collision Records ===
center_on_contact,surface_on_contact,peakcurrent,strike,structurestruck,count
"593.9948629860846,-4741.485715103879,10159.961997475875","593.9948629860846,-4741.485715103879,10114.832507190034",24.679195511527126,negative,shapeid:40,1
"-5023.403430597965,4495.051902981644,10209.56635606358","-5023.403430597965,4495.051902981644,10165.632507190034",23.308659476308513,negative,shapeid:168,1
"7969.519785338074,8950.70273445117,10528.111282658921","7969.519785338074,8915.399999971072,10470.432507190033",58.15960630151909,negative,shapeid:217,1
"-4412.48169516539,8802.10858461104,10509.694579189993","-4412.48169516539,8802.10858461104,10470.432507190033",18.34942864490943,negative,shapeid:218,1
"6219.723408849313,-5845.3144078113955,10167.48955945303","6219.723408849313,-5845.3144078113955,10114.832507190034",34.26391260682516,negative,shapeid:40,2
"29.69343100840888,-1679.5021644286517,8651.350162912766","29.69343100840888,-1679.5021644286517,8586.457617411506",53.41516776043218,negative,shapeid:166,1
"5667.154199794746,5231.003351176092,10150.889340680193","5667.154199794746,5231.003351176092,10114.832507190034",15.30531593016218,negative,shapeid:168,2
"8348.904227599174,446.05864032557656,10432.541650278785","8288.8327480759,446.05864032557656,10165.632507190034",162.4575357765771,positive,shapeid:167,1
"-1693.4814356279803,-9739.973124539376,16687.00767000306","-1693.4814356279803,-9739.973124539376,16617.232507190034",62.343966940652635,negative,shapeid:67,1
"4987.7875448677005,-4023.661808003204,10167.959885876251","4987.7875448677005,-4023.661808003204,10114.832507190034",34.92314853068297,negative,shapeid:40,3
"9664.929838707907,-6390.812382053144,40.373007021763875","9664.929838707907,-6390.812382053144,0.0",19.461203743057506,negative,shapeid:333,1
"585.8399048186766,-7931.782284009232,16679.261870263686","585.8399048186766,-7931.782284009232,16617.232507190034",48.531566972993076,negative,shapeid:67,2
"4314.57364110402,-9077.259535131067,16659.01066093843","4314.57364110402,-9077.259535131067,16617.232507190034",20.923989560706023,negative,shapeid:68,1
"-4219.145248565386,-7573.385222697599,16665.969948322563","-4219.145248565386,-7573.385222697599,16617.232507190034",29.04614206411365,negative,shapeid:66,1
"6755.075991376882,-3367.315569562191,10166.233944061529","6755.075991376882,-3367.315569562191,10114.832507190034",32.553085528131774,negative,shapeid:40,4
"-7609.655211903694,-10334.131808855442,16748.265382827572","-7609.655211903694,-10334.131808855442,16693.43250719003",37.338499668627215,negative,shapeid:84,1
"-5258.164305362122,11062.10814822757,41.092512207536515","-5258.164305362122,11062.10814822757,0.0",20.206867795405216,negative,shapeid:333,2
"-1450.107101823758,-980.9323136004878,10181.32511151564","-1450.107101823758,-980.9323136004878,10114.832507190034",18.439002403556692,positive,shapeid:166,2
"-1421.6325522068491,2512.094459916372,10166.37806405131","-1421.6325522068491,2512.094459916372,10114.832507190034",32.7476154458388,negative,shapeid:167,2
"9992.405266697915,-2950.6565684031866,58.715536636680284","9992.405266697915,-2950.6565684031866,0.0",43.18962922760565,negative,shapeid:333,3
"5814.4663799239315,-1181.8764783165425,10171.14088575889","5814.4663799239315,-1181.8764783165425,10114.832507190034",39.523307053037264,negative,shapeid:166,3
"4894.808874185341,2932.061987070061,10157.99870606537","4894.808874185341,2932.061987070061,10114.832507190034",22.45047466828932,negative,shapeid:167,3
"-7153.409003376684,6390.627545923664,7229.6304328522565","-7153.409003376684,6390.627545923664,7168.432507190034",47.13730603487797,negative,shapeid:186,1
"7420.862352395012,-2945.63638941677,10218.138603410314","7420.862352395012,-2945.63638941677,10165.632507190034",34.05990345085069,negative,shapeid:166,4
"-1746.9903543964992,-6284.165299592524,10209.893151360144","-1746.9903543964992,-6324.6000000289305,10165.632507190034",44.97285755652331,negative,shapeid:40,5
"275.19283451413503,-610.921690798612,8636.252021090375","275.19283451413503,-610.921690798612,8586.457617411506",30.428954567076776,negative,shapeid:166,5
"3054.875441902803,-10323.654229780877,16742.812639229545","3054.875441902803,-10323.654229780877,16693.43250719003",29.87736699460633,negative,shapeid:84,2
"-7157.022989348816,5564.795169102072,10051.706947710973","-7157.195554528094,5530.494542543591,10029.609503091353",19.748468404835975,negative,shapeid:147,1
"4872.074511726421,-4515.204790009992,10188.612316815184","4872.074511726421,-4515.204790009992,10114.832507190034",70.24108127393282,negative,shapeid:40,6
"-8032.78470777361,5661.158636127264,5844.949944797245","-8032.78470777361,5661.158636127264,5796.832507190034",28.227465023683365,negative,shapeid:183,1
"3922.1150519098646,-8168.782771124896,16753.65880693158","3922.1150519098646,-8168.782771124896,16693.43250719003",45.59035232245311,negative,shapeid:62,1
"-1069.996720299272,7093.282730369174,8622.12127397425","-1069.996720299272,7093.282730369174,8586.457617411506",14.948117443612773,negative,shapeid:168,3
"-1300.745627085027,5547.185154315117,10235.333459703083","-1312.3672519240986,5547.185154315117,10114.832507190034",46.353774896956814,positive,shapeid:168,4
"3437.045564517828,-683.1947139031035,9967.204311770152","3437.045564517828,-683.1947139031035,9924.332507190034",22.12886611959167,negative,shapeid:94,1
"-1019.1186032812038,-9100.685226902422,16666.94702644334","-1019.1186032812038,-9100.685226902422,16617.232507190034",30.299734402448696,negative,shapeid:67,3
"-6080.143213454114,3565.581288397463,10169.639344468065","-6080.143213454114,3565.581288397463,10114.832507190034",37.31428985791445,negative,shapeid:167,4
"-5358.9236225555715,-6091.650920542249,10157.170830471894","-5358.9236225555715,-6091.650920542249,10114.832507190034",21.5391067388741,negative,shapeid:40,7
"-1383.8332345893668,8994.298379875967,50.754420077543045","-1383.8332345893668,8994.298379875967,0.0",31.606488573165528,negative,shapeid:333,4
"2619.622653616814,6529.292076092734,9985.331699478122","2619.622653616814,6529.292076092734,9924.332507190034",46.82033630562027,negative,shapeid:96,1
"-27.101386262555025,878.8901486779723,10211.923179896043","-27.101386262555025,878.8901486779723,10165.632507190034",26.050140990107085,negative,shapeid:167,5
"-2980.230149521921,-5443.972264013342,10163.259529703977","-2980.230149521921,-5443.972264013342,10114.832507190034",28.675100425729728,negative,shapeid:40,8
"5242.386962138513,-7749.559043329255,16710.400113783136","5242.386962138513,-7749.559043329255,16617.232507190034",115.353517897506,negative,shapeid:68,2
"-9691.949163090963,9765.462390387234,39.074986162951596","-9691.949163090963,9765.462390387234,0.0",18.15350849257552,negative,shapeid:333,5
"1763.9308918983024,-11026.319135087571,45.82639943453202","1763.9308918983024,-11026.319135087571,0.0",25.48527483717096,negative,shapeid:333,6
"-7469.061285010315,3617.4875852970818,5836.481758664885","-7469.061285010315,3617.4875852970818,5796.832507190034",18.725661481784066,negative,shapeid:182,1
"1813.057973171506,4962.600171900749,10205.703198540166","1837.2327480759018,5003.79999997107,10178.332507190034",37.356367125620096,negative,shapeid:93,1
"138.12747912909072,11064.071742556149,42.136985814831995","138.12747912909072,11064.071742556149,0.0",21.315794886234944,negative,shapeid:333,7
"312.26474287536985,-7907.824101941182,16678.154510160697","312.26474287536985,-7907.824101941182,16617.232507190034",46.70602425018627,negative,shapeid:67,4
"4891.230547760057,2907.79075763304,10281.622798952307","4891.230547760057,2907.79075763304,10114.832507190034",75.89894218070232,positive,shapeid:167,6
"-3091.518855901096,7974.231350847549,10520.510746485601","-3091.518855901096,7974.231350847549,10470.432507190033",30.796205178238992,negative,shapeid:238,1
"-3181.4378240510396,5250.843599846739,10160.474738965042","-3181.4378240510396,5250.843599846739,10114.832507190034",25.27690545706886,negative,shapeid:168,5
"1484.29545845523,-7705.785683500093,16678.62522619911","1484.29545845523,-7705.785683500093,16617.232507190034",47.47749239909327,negative,shapeid:67,5
"7788.015057108631,-1491.5675523187238,10166.11717903362","7788.015057108631,-1491.5675523187238,10114.832507190034",32.39592910039839,negative,shapeid:199,1
"-7097.792555850703,-6075.1099256164125,10144.134735434833","-7097.792555850703,-6075.1099256164125,10114.832507190034",9.84121925580459,negative,shapeid:3,1
"-10381.375554315882,-7984.812589210391,66.54253073910431","-10381.375554315882,-7984.812589210391,0.0",56.36909527784925,negative,shapeid:333,8
"7948.393698144726,-3809.127070024665,10323.382195869593","7948.393698144726,-3809.127070024665,10114.832507190034",107.03641531052503,positive,shapeid:0,1
"9985.618195012496,2893.4921727535766,49.29721648057591","9985.618195012496,2893.4921727535766,0.0",29.76968499858214,negative,shapeid:333,9
"2038.043521282354,-7343.6829012542585,16682.089779371687","2038.043521282354,-7343.6829012542585,16617.232507190034",53.3622438908773,negative,shapeid:67,6
"988.4986738346724,-9689.719602658866,16715.759353800284","988.4986738346724,-9689.719602658866,16617.232507190034",129.9342730730847,negative,shapeid:67,7
"-1276.963177615593,8396.46351767515,10442.762635384732","-1276.963177615593,8396.46351767515,10394.232507190034",28.797516243061168,negative,shapeid:219,1
"-6505.6995264321695,9620.56055625989,25.778113154600216","-6505.6995264321695,9620.56055625989,0.0",7.4962371723840375,negative,shapeid:333,10
"-4190.911272610287,-6221.877715151403,10168.339334642935","-4190.911272610287,-6221.877715151403,10114.832507190034",35.27185968074063,negative,shapeid:40,9
"1004.9880578864486,2207.9459534161833,10149.543024319888","1004.9880578864486,2207.9459534161833,10114.832507190034",14.11684919411018,negative,shapeid:167,7
"-5575.106882772335,-214.50426240248635,10174.91597219809","-5575.106882772335,-214.50426240248635,10114.832507190034",45.375541281387676,negative,shapeid:166,6
"5444.254647149066,-5752.864961525644,10186.349246589705","5444.254647149066,-5752.864961525644,10114.832507190034",65.73059207842297,negative,shapeid:40,10
"-8586.045390805293,-8860.012609926413,16673.32202669032","-8586.045390805293,-8860.012609926413,16617.232507190034",39.17193340341194,negative,shapeid:66,2
"10365.211857528051,-248.64662525768654,56.383900890084","10365.211857528051,-248.64662525768654,0.0",39.62106368852756,negative,shapeid:333,11
"8430.444330329847,7066.93917699363,55.69479319201742","8430.444330329847,7066.93917699363,0.0",38.59756404107218,negative,shapeid:333,12
"9362.13834867302,3909.3693965555394,63.47916762524354","9362.13834867302,3909.3693965555394,0.0",50.98948651888702,negative,shapeid:333,13
"4032.251511382794,-5858.6558209889745,10223.657872093185","4032.251511382794,-5858.6558209889745,10178.332507190034",24.90776523244482,negative,shapeid:43,1
"-8473.325151403957,-7262.728095470123,16674.418342681372","-8473.325151403957,-7262.728095470123,16617.232507190034",40.81964249867915,negative,shapeid:66,3
"817.2197853596426,-6535.448624109327,10225.96356045812","817.2197853596426,-6535.448624109327,10165.632507190034",45.77442399547231,negative,shapeid:40,11
"6573.639834305544,-8687.140321526183,16676.058663963202","6573.639834305544,-8687.140321526183,16617.232507190034",43.3522658654156,negative,shapeid:68,3
"2161.8348533357002,-9459.64934542185,16673.167679785576","2161.8348533357002,-9459.64934542185,16617.232507190034",38.94284544380995,negative,shapeid:67,8
"-974.8360810421109,7287.807745994589,8647.46893096347","-974.8360810421108,7287.807745994589,8586.457617411506",46.858226683852365,negative,shapeid:168,6
"-10659.332326431053,3755.4310172011665,44.89586495236637","-10659.332326431053,3755.4310172011665,0.0",24.396421004999105,negative,shapeid:333,14
"-6355.907402383004,-3976.211700178287,10166.02154748098","-6355.907402383004,-3976.211700178287,10114.832507190034",32.26751686462165,negative,shapeid:40,12
"-10383.4996550283,3493.2183784793397,56.9657278497787","-10383.4996550283,3493.2183784793397,0.0",40.49628556305301,negative,shapeid:333,15
"1447.869055101748,-7849.568067756498,16661.599890463425","1447.869055101748,-7849.568067756498,16617.232507190034",23.781432293694266,negative,shapeid:67,9
"-2474.638438179869,10657.31877969197,42.911172350666405","-2474.638438179869,10657.31877969197,0.0",22.14349332255208,negative,shapeid:333,16
"-9642.022736719695,-10666.92877841012,16744.021969464833","-9642.022736719695,-10666.92877841012,16693.43250719003",31.45622252908467,negative,shapeid:84,3
"3269.6650138349705,-3198.899787649816,10222.477574469607","3269.6650138349705,-3198.899787649816,10165.632507190034",40.32929218555936,negative,shapeid:166,7
"4281.149084727536,-9876.280337850556,16671.253826347245","4281.149084727536,-9876.280337850556,16617.232507190034",36.16129948386089,negative,shapeid:68,4
"-10434.658756143503,-8829.018314151741,68.24799383093001","-10434.658756143503,-8829.018314151741,0.0",59.488239733650744,negative,shapeid:333,17
"-9933.305178392708,6384.623082664712,62.02146709831107","-9933.305178392708,6384.623082664712,0.0",48.529801252887,negative,shapeid:333,18
"5007.157904269494,-10822.977189523972,16756.054713238253","5007.157904269494,-10822.977189523972,16693.43250719003",49.5369859651503,negative,shapeid:84,4
